SRS	ODS	RDS	OPT	ODS_SRS	RDS_SRS	PDS	OPT_SRS
0.05075762	0.02749851	0.02454113	0.02454113	0.03073235	0.02873348	0.03084589	0.02901316
0.04986639	0.02584692	0.0234946	0.0234946	0.02967636	0.02738744	0.04053532	0.02742123
0.0540699	0.02743687	0.02404953	0.02404953	0.03078541	0.02800829	0.0393805	0.02813958
0.05065857	0.02554	0.02321697	0.02321697	0.02893427	0.02701955	0.03757286	0.02728106
0.04970554	0.02668336	0.02405907	0.02405907	0.03017538	0.02819137	0.02986672	0.02833566
0.05115759	0.02705192	0.02358295	0.02358295	0.0294975	0.02730078	0.03858031	0.02733101
0.04886707	0.02526732	0.02321034	0.02321034	0.02841837	0.02694122	0.0292403	0.02694474
0.05066252	0.02562539	0.02371219	0.02371219	0.02863077	0.02746801	0.03748514	0.02766484
0.04942592	0.02662076	0.0238651	0.0238651	0.02966665	0.02797994	0.03230328	0.02797994
0.04886008	0.02520373	0.0234736	0.0234736	0.02816648	0.02735475	0.03624334	0.02732739
0.05011206	0.0255962	0.02363939	0.02363939	0.0292475	0.02764446	0.02936191	0.0276245
0.05006242	0.02663655	0.02359975	0.02359975	0.03011952	0.02758129	0.02989349	0.02777689
0.05372873	0.02809843	0.02429488	0.02429488	0.03061701	0.02835582	0.03132566	0.02865911
0.04921283	0.02797133	0.02437739	0.02437739	0.03056547	0.02833859	0.03934677	0.02843616
0.05134766	0.02591046	0.02371009	0.02371009	0.02933378	0.02758643	0.03308401	0.02761193
0.04785993	0.02507299	0.02335632	0.02335632	0.02832863	0.0270936	0.03918033	0.02711119
0.04975141	0.02645409	0.02377132	0.02377132	0.03016734	0.02785917	0.03943896	0.02785576
0.05396196	0.02568099	0.02406891	0.02406891	0.02938043	0.02810494	0.04082967	0.02808647
0.05179128	0.02766854	0.02395697	0.02395697	0.03024038	0.02790988	0.03862572	0.02796757
0.05003781	0.02640316	0.02363949	0.02363949	0.02910047	0.02749554	0.0301214	0.02754743
0.05114633	0.02615175	0.02366129	0.02366129	0.02913546	0.02748609	0.04031265	0.02749832
0.04982268	0.02663429	0.02363349	0.02363349	0.0293285	0.02764529	0.04041139	0.02775486
0.04756457	0.02556837	0.02361398	0.02361398	0.02902055	0.0275381	0.03805664	0.02754458
0.04866363	0.025599	0.02337101	0.02337101	0.02913623	0.02724146	0.03769015	0.02725491
0.04887353	0.02752497	0.02420875	0.02420875	0.03094451	0.02817043	0.03103482	0.02818463
0.05003876	0.02597004	0.02359894	0.02359894	0.02902637	0.02751294	0.03849571	0.02771973
0.04778195	0.02788998	0.02385707	0.02385707	0.02976167	0.02764178	0.04000013	0.02771374
0.04820109	0.02704552	0.02383851	0.02383851	0.03078768	0.0279066	0.03007322	0.02802231
0.0524069	0.02876936	0.02451399	0.02451399	0.03118867	0.02868399	0.02914675	0.02889082
0.04982946	0.02584204	0.024388	0.024388	0.02949522	0.02836527	0.02978222	0.02837891
0.04984396	0.0270077	0.02373583	0.02373583	0.03027149	0.02790578	0.03112054	0.02810621
0.05308617	0.02701772	0.02417562	0.02417562	0.02978941	0.02818032	0.03857119	0.02830677
0.04705118	0.02689636	0.02377216	0.02377216	0.02972584	0.02788058	0.03911381	0.0279147
0.04981608	0.02618066	0.02370392	0.02370392	0.02917956	0.02758112	0.02960065	0.02758004
0.04760983	0.02727272	0.02363049	0.02363049	0.03025862	0.02787502	0.03683147	0.0279189
0.05038757	0.02574418	0.02368502	0.02368502	0.02909768	0.02769487	0.03868006	0.02779555
0.04924559	0.02744393	0.02408138	0.02408138	0.03058908	0.02796456	0.04035382	0.02800534
0.05225352	0.02680588	0.02400928	0.02400928	0.02976845	0.02781718	0.03996638	0.02782293
0.04761424	0.02540943	0.0231991	0.0231991	0.02855801	0.02686511	0.03085784	0.0268747
0.04907345	0.02500442	0.02362834	0.02362834	0.02865922	0.02743631	0.02794588	0.02751587
0.04802258	0.02651454	0.02381623	0.02381623	0.02903042	0.02766049	0.04032349	0.02768656
0.04918829	0.02615281	0.02394713	0.02394713	0.02971566	0.02804542	0.03093049	0.02804462
0.05037083	0.02911195	0.02419639	0.02419639	0.03067897	0.02804912	0.03520347	0.02819498
0.04898827	0.02620509	0.0237532	0.0237532	0.02984085	0.0278012	0.03104708	0.02792724
0.05255905	0.02696727	0.02437033	0.02437033	0.03063311	0.02856909	0.03963136	0.0285622
0.04889903	0.02569432	0.02364228	0.02364228	0.02916357	0.02757104	0.02936613	0.02777547
