SRS	ODS	RDS	OPT	ODS_SRS	RDS_SRS	PDS	OPT_SRS
0.06088786	0.03183695	0.02821674	0.02646145	0.0351879	0.03256196	0.03024469	0.03013704
0.05981048	0.03096934	0.02769429	0.02595878	0.03385352	0.0316949	0.02973631	0.02970125
0.0614907	0.03247143	0.02887677	0.02688741	0.03731002	0.03368806	0.03429533	0.0309827
0.06138925	0.0360026	0.02892022	0.02685529	0.03932381	0.03479509	0.03180655	0.0316409
0.06474411	0.03207817	0.02899108	0.02703187	0.0359815	0.0343591	0.03598566	0.03153298
0.05923479	0.03207815	0.02890704	0.02692584	0.03598221	0.0339999	0.03085788	0.03113073
0.05737683	0.03102231	0.02779305	0.02591456	0.03494839	0.03250329	0.03002965	0.03000478
0.06495989	0.03206928	0.02886473	0.02700644	0.03632023	0.03448019	0.03325895	0.03143829
0.05770381	0.03099915	0.02748015	0.02579823	0.03433982	0.03160818	0.02997168	0.02973793
0.05909655	0.03013405	0.02773101	0.02622366	0.03434725	0.03253271	0.03201909	0.0303418
0.05925729	0.03091232	0.02788259	0.02616292	0.0350345	0.03231567	0.03023333	0.03016427
0.05975087	0.03143093	0.02788544	0.02598817	0.03638748	0.0328407	0.03017329	0.03015933
0.05802458	0.03098687	0.02769035	0.0260426	0.0350499	0.0327161	0.04631301	0.03036528
0.058129	0.02972613	0.02722944	0.02557483	0.03297245	0.03118016	0.02934875	0.0293281
0.06008679	0.02950914	0.0274077	0.02562364	0.03427413	0.03139799	0.02944315	0.029396
0.05889681	0.03529989	0.02955086	0.02749034	0.0390106	0.03446396	0.04607218	0.03151421
0.06221163	0.03191385	0.02827422	0.02652054	0.03480003	0.03276257	0.03038133	0.03034067
0.05882618	0.03157566	0.0277424	0.02601286	0.0348108	0.03225124	0.02993367	0.02973934
0.05737094	0.03563695	0.0293551	0.02714566	0.03731141	0.03445711	0.04224091	0.03143184
0.0565601	0.03137863	0.0280371	0.02630086	0.03507169	0.03301253	0.03047502	0.03046993
0.06046947	0.03369054	0.02926401	0.02715967	0.03786193	0.03416842	0.03148151	0.03148151
0.05729117	0.0320339	0.02767738	0.02593313	0.03520545	0.03256759	0.03884258	0.03010731
0.06509316	0.03163619	0.02794119	0.02628186	0.03519849	0.03266721	0.03029923	0.03028923
0.0631336	0.03173467	0.02756151	0.02598429	0.03630371	0.03234456	0.04137344	0.03007283
0.05768079	0.0315295	0.02850748	0.02655072	0.0356611	0.03323356	0.03077386	0.03075671
0.05868423	0.03245067	0.02753751	0.02587292	0.03442926	0.03158573	0.02966851	0.02965341
0.05650064	0.02911529	0.02687396	0.02524428	0.03291118	0.03118654	0.02885635	0.02884784
0.06236571	0.03033067	0.02848352	0.0264553	0.03393725	0.03265617	0.0304381	0.0304381
0.06043491	0.03225632	0.02823981	0.02642324	0.03571408	0.03313088	0.03750135	0.03051696
0.05873443	0.02972459	0.02763202	0.02589911	0.03358507	0.03192112	0.03777454	0.02970906
0.05932272	0.03156121	0.02823216	0.02655028	0.03492137	0.03290453	0.04101801	0.03040604
0.06109008	0.03096481	0.02764077	0.02609681	0.03536064	0.03223611	0.0397348	0.03002961
